post_created,post_text,user_id,mh_category,mh_confidence,mh_matched_keywords,subject_category,subject_confidence,subject_details,sentiment,date,year,month,day,hour,weekday,cleaned_text,tokens,processed_text,sentiment_category,sentiment_label,sentiment_score
2022-03-26 14:17:51+00:00,"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/59nAH4RGaG",pikobar_jabar,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2022-03-26,2022,3,26,14,5,ketahui informasi pembagian ppkm di wilayah jabar berdasarkan level dan di pikodata,"['ketahui', 'informasi', 'pembagian', 'ppkm', 'wilayah', 'jabar', 'berdasarkan', 'level', 'dan', 'pikodata']",ketahui informasi pembagian ppkm wilayah jabar berdasarkan level dan pikodata,Positif,positive,1.0
2021-01-11 06:16:00+00:00,"https://t.co/T84SoH41Iv 

Catat! Ini Daftar Wilayah Berlakukan PPKM Mulai Hari Ini

#PPKM 
#PSBB",Terasjabar_1,ptsd,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-01-11,2021,1,11,6,0,catat ini daftar wilayah berlakukan ppkm mulai hari ini ppkm psbb,"['catat', 'ini', 'daftar', 'wilayah', 'berlakukan', 'ppkm', 'mulai', 'hari', 'ini', 'ppkm', 'psbb']",catat ini daftar wilayah berlakukan ppkm mulai hari ini ppkm psbb,Positif,positive,1.0
2022-01-08 14:43:42+00:00,"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/bfSYJlahxc",pikobar_jabar,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2022-01-08,2022,1,8,14,5,ketahui informasi pembagian ppkm di wilayah jabar berdasarkan level dan di pikodata,"['ketahui', 'informasi', 'pembagian', 'ppkm', 'wilayah', 'jabar', 'berdasarkan', 'level', 'dan', 'pikodata']",ketahui informasi pembagian ppkm wilayah jabar berdasarkan level dan pikodata,Positif,positive,1.0
2021-08-06 18:28:35+00:00,@mbahndi Duh. Kalau #PPKM  level 2 Jangan2 sudah dibolehkan jalan keluar kota minggu depan? Bukannya masih bahaya? @BudiGSadikin @jokowi,anasruron,depression,high,sad,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-08-06,2021,8,6,18,4,duh kalau ppkm level jangan sudah dibolehkan jalan keluar kota minggu depan bukannya masih bahaya,"['duh', 'kalau', 'ppkm', 'level', 'jangan', 'sudah', 'dibolehkan', 'jalan', 'keluar', 'kota', 'minggu', 'depan', 'bukannya', 'masih', 'bahaya']",duh kalau ppkm level jangan sudah dibolehkan jalan keluar kota minggu depan bukannya masih bahaya,Negatif,negative,1.0
2021-08-23 13:06:01+00:00,https://t.co/Q7esl1ZsWl @helma_saja #PPKM #ppkmhanyauntukrakyat #,erwinwidiagiri,schizophrenia,medium,,DEWASA,MEDIUM,Indicators: rakyat,1,2021-08-23,2021,8,23,13,0,ppkm ppkmhanyauntukrakyat,"['ppkm', 'ppkmhanyauntukrakyat']",ppkm ppkmhanyauntukrakyat,Positif,positive,1.0
2021-07-21 22:02:01+00:00,"Mulai tgl 26 'katanya' ppkm darurat ""ganti istilah"" jadi ppkm level 4.
Ini ""ganti istilah"" doang atau ada kebijakan baru? #PPKM #pepekmeureun",agam_gus,suicide,medium,,DEWASA,MEDIUM,Indicators: kebijakan,2,2021-07-21,2021,7,21,22,2,mulai tgl katanya ppkm darurat ganti istilah jadi ppkm level ini ganti istilah doang atau ada kebijakan baru ppkm pepekmeureun,"['mulai', 'tgl', 'katanya', 'ppkm', 'darurat', 'ganti', 'istilah', 'jadi', 'ppkm', 'level', 'ini', 'ganti', 'istilah', 'doang', 'atau', 'ada', 'kebijakan', 'baru', 'ppkm', 'pepekmeureun']",mulai tgl katanya ppkm darurat ganti istilah jadi ppkm level ini ganti istilah doang atau ada kebijakan baru ppkm pepekmeureun,Negatif,negative,1.0
2021-07-16 13:03:49+00:00,"kala kita bisa misuh kenapa mesti kalem?
#ppkm #PPKMSengsarakanRakyat",adamsnugroho,schizophrenia,medium,,DEWASA,MEDIUM,Indicators: rakyat,2,2021-07-16,2021,7,16,13,4,kala kita bisa misuh kenapa mesti kalem ppkm ppkmsengsarakanrakyat,"['kala', 'kita', 'bisa', 'misuh', 'kenapa', 'mesti', 'kalem', 'ppkm', 'ppkmsengsarakanrakyat']",kala kita bisa misuh kenapa mesti kalem ppkm ppkmsengsarakanrakyat,Negatif,negative,1.0
2021-07-07 13:30:22+00:00,"#PPKM 
pengen peluk kamu mulu",caricagemilang,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-07,2021,7,7,13,2,ppkm pengen peluk kamu mulu,"['ppkm', 'pengen', 'peluk', 'kamu', 'mulu']",ppkm pengen peluk kamu mulu,Negatif,negative,1.0
2021-07-29 09:57:39+00:00,#booth #cart #city #corona #covid19 #crisis #day #economic #economy #empty #food #foodandbeverage #foodvendors #help #indonesia #lockdown #market #nobuyers #pandemic #people #physicaldistancing #poor #ppkm #ppkmdarurat #sad #starving #street #streetfood #streetvendors #suffering https://t.co/taOXp35ETD,snapstoria,depression,high,sad,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-29,2021,7,29,9,3,booth cart city corona covid crisis day economic economy empty food foodandbeverage foodvendors help indonesia lockdown market nobuyers pandemic people physicaldistancing poor ppkm ppkmdarurat sad starving street streetfood streetvendors suffering,"['booth', 'cart', 'city', 'corona', 'covid', 'crisis', 'day', 'economic', 'economy', 'empty', 'food', 'foodandbeverage', 'foodvendors', 'help', 'indonesia', 'lockdown', 'market', 'nobuyers', 'pandemic', 'people', 'physicaldistancing', 'poor', 'ppkm', 'ppkmdarurat', 'sad', 'starving', 'street', 'streetfood', 'streetvendors', 'suffering']",booth cart city corona covid crisis day economic economy empty food foodandbeverage foodvendors help indonesia lockdown market nobuyers pandemic people physicaldistancing poor ppkm ppkmdarurat sad starving street streetfood streetvendors suffering,Positif,positive,1.0
2021-07-27 02:00:00+00:00,"Salam sobat tweeps! Mulailah hari dengan sesuatu yang bergizi; untuk jasad dan akal. Buku Islam bermutu adalah gizi terbaik untuk akal. Kami senantiasa hadirkan gizi terbaik untuk Anda, seperti #sirah dan #BiografiUlama
#Selasa #ppkm #jagakesehatan
https://t.co/tkeZWPEKD6 https://t.co/wQOVWycwy2",alazharpress,depression,medium,sad,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-07-27,2021,7,27,2,1,salam sobat tweeps mulailah hari dengan sesuatu yang bergizi untuk jasad dan akal buku islam bermutu adalah gizi terbaik untuk akal kami senantiasa hadirkan gizi terbaik untuk anda seperti sirah dan biografiulama selasa ppkm jagakesehatan,"['salam', 'sobat', 'tweeps', 'mulailah', 'hari', 'dengan', 'sesuatu', 'yang', 'bergizi', 'untuk', 'jasad', 'dan', 'akal', 'buku', 'islam', 'bermutu', 'adalah', 'gizi', 'terbaik', 'untuk', 'akal', 'kami', 'senantiasa', 'hadirkan', 'gizi', 'terbaik', 'untuk', 'anda', 'seperti', 'sirah', 'dan', 'biografiulama', 'selasa', 'ppkm', 'jagakesehatan']",salam sobat tweeps mulailah hari dengan sesuatu yang bergizi untuk jasad dan akal buku islam bermutu adalah gizi terbaik untuk akal kami senantiasa hadirkan gizi terbaik untuk anda seperti sirah dan biografiulama selasa ppkm jagakesehatan,Netral,neutral,1.0
2021-12-07 01:44:29+00:00,"Pemerintah Tak akan Terapkan PPKM Level 3 secara Merata saat Libur Nataru https://t.co/HK99kvn4KO 

#luhutpandjaitan #nataru #covid #ppkm #omicron #prmn #Pikiranrakyatmedianetwork #potensilokalgonasional #KolaborasiMediapreneurNusantara #pikiranrakyat",pikiran_rakyat,suicide,medium,,DEWASA,MEDIUM,"Indicators: pemerintah,rakyat",1,2021-12-07,2021,12,7,1,1,pemerintah tak akan terapkan ppkm level secara merata saat libur nataru luhutpandjaitan nataru covid ppkm omicron prmn pikiranrakyatmedianetwork potensilokalgonasional kolaborasimediapreneurnusantara pikiranrakyat,"['pemerintah', 'tak', 'akan', 'terapkan', 'ppkm', 'level', 'secara', 'merata', 'saat', 'libur', 'nataru', 'luhutpandjaitan', 'nataru', 'covid', 'ppkm', 'omicron', 'prmn', 'pikiranrakyatmedianetwork', 'potensilokalgonasional', 'kolaborasimediapreneurnusantara', 'pikiranrakyat']",pemerintah tak akan terapkan ppkm level secara merata saat libur nataru luhutpandjaitan nataru covid ppkm omicron prmn pikiranrakyatmedianetwork potensilokalgonasional kolaborasimediapreneurnusantara pikiranrakyat,Positif,positive,1.0
2021-07-03 16:56:47+00:00,#PPKM #PPKMDarurat #susukancirebon #aboutcirebon #PPKMDaruratJawaBali https://t.co/ZpvDP9GfWD,YusrinaNovianti,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-03,2021,7,3,16,5,ppkm ppkmdarurat susukancirebon aboutcirebon ppkmdaruratjawabali,"['ppkm', 'ppkmdarurat', 'susukancirebon', 'aboutcirebon', 'ppkmdaruratjawabali']",ppkm ppkmdarurat susukancirebon aboutcirebon ppkmdaruratjawabali,Positif,positive,1.0
2021-08-10 09:48:16+00:00,"Cybersecurity researchers warn of a surge in malware stalking workers who have to work from home due to the Implementation of Community Activity Restrictions (PPKM) until August 16.

Read more:
https://t.co/xzuRPtgqou
#updatenews #malware #indonesia #cybersecurity  #ppkm",expatlifeindo,stress,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-10,2021,8,10,9,1,cybersecurity researchers warn of a surge in malware stalking workers who have to work from home due to the implementation of community activity restrictions ppkm until august read more updatenews malware indonesia cybersecurity ppkm,"['cybersecurity', 'researchers', 'warn', 'surge', 'malware', 'stalking', 'workers', 'work', 'home', 'due', 'implementation', 'community', 'activity', 'restrictions', 'ppkm', 'august', 'read', 'updatenews', 'malware', 'indonesia', 'cybersecurity', 'ppkm']",cybersecurity researchers warn surge malware stalking workers work home due implementation community activity restrictions ppkm august read updatenews malware indonesia cybersecurity ppkm,Positif,positive,1.0
2021-08-28 11:26:03+00:00,"Repost @ditjen_imigrasi

#imigrasippkm #uruspaspor #protokolkesehatan #ppkm #ppkmlevel3 https://t.co/2SdXiUkw8Y",kanim_sibolga,therapy,medium,,INDIVIDU_CAMPURAN,LOW,"T:1, A:1",1,2021-08-28,2021,8,28,11,5,repost imigrasippkm uruspaspor protokolkesehatan ppkm ppkmlevel,"['repost', 'imigrasippkm', 'uruspaspor', 'protokolkesehatan', 'ppkm', 'ppkmlevel']",repost imigrasippkm uruspaspor protokolkesehatan ppkm ppkmlevel,Positif,positive,1.0
2021-07-05 04:13:49+00:00,PPKM = Pernah Pacaran Kemudian Musuhan #ppkm,dipo_r,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-05,2021,7,5,4,0,ppkm pernah pacaran kemudian musuhan ppkm,"['ppkm', 'pernah', 'pacaran', 'kemudian', 'musuhan', 'ppkm']",ppkm pernah pacaran kemudian musuhan ppkm,Negatif,negative,1.0
2021-01-12 02:03:34+00:00,"Penerapan Pemberlakukan Pembatasan Kegiatan Masyarakat (PPKM) guna Mencegah Penularan Covid-19

#ppkm

https://t.co/oP0jyFDuZg",nkri_wae,schizophrenia,medium,,DEWASA,MEDIUM,"Indicators: atasan,masyarakat",1,2021-01-12,2021,1,12,2,1,penerapan pemberlakukan pembatasan kegiatan masyarakat ppkm guna mencegah penularan covid ppkm,"['penerapan', 'pemberlakukan', 'pembatasan', 'kegiatan', 'masyarakat', 'ppkm', 'guna', 'mencegah', 'penularan', 'covid', 'ppkm']",penerapan pemberlakukan pembatasan kegiatan masyarakat ppkm guna mencegah penularan covid ppkm,Positif,positive,1.0
2021-07-29 02:05:08+00:00,"https://t.co/kfaK7YisKY

Kemenkes Sebut 30 Provinsi Telah Capai Standar Testing WHO di Akhir PPKM Darurat

#PPKM #PPKMLevel4 
#PpkmDiperpanjang 
#ppkmdaruratlawancovid",Terasjabar_1,schizophrenia,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-07-29,2021,7,29,2,3,kemenkes sebut provinsi telah capai standar testing who di akhir ppkm darurat ppkm ppkmlevel ppkmdiperpanjang ppkmdaruratlawancovid,"['kemenkes', 'sebut', 'provinsi', 'telah', 'capai', 'standar', 'testing', 'akhir', 'ppkm', 'darurat', 'ppkm', 'ppkmlevel', 'ppkmdiperpanjang', 'ppkmdaruratlawancovid']",kemenkes sebut provinsi telah capai standar testing akhir ppkm darurat ppkm ppkmlevel ppkmdiperpanjang ppkmdaruratlawancovid,Positif,positive,1.0
2021-07-14 03:34:05+00:00,semangaatt pejuang PPKM 💪💪 #muslimah #mondaymorning #muslimwomen #ppkm #quarantine #COVID19,GhafarieNadia,schizophrenia,medium,,REMAJA,MEDIUM,Indicators: manga,0,2021-07-14,2021,7,14,3,2,semangaatt pejuang ppkm muslimah mondaymorning muslimwomen ppkm quarantine covid,"['semangaatt', 'pejuang', 'ppkm', 'muslimah', 'mondaymorning', 'muslimwomen', 'ppkm', 'quarantine', 'covid']",semangaatt pejuang ppkm muslimah mondaymorning muslimwomen ppkm quarantine covid,Netral,neutral,1.0
2021-07-21 04:35:35+00:00,#PPKM Darurat https://t.co/TvvmIXYCFp,PolsekSedan3,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-21,2021,7,21,4,2,ppkm darurat,"['ppkm', 'darurat']",ppkm darurat,Positif,positive,1.0
2021-07-03 13:33:32+00:00,Berbagi rumput lebih gampang dari berbagi jalan....#PPKM https://t.co/pA7pB7LtpS,girtumpuk,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-07-03,2021,7,3,13,5,berbagi rumput lebih gampang dari berbagi jalanppkm,"['berbagi', 'rumput', 'lebih', 'gampang', 'dari', 'berbagi', 'jalanppkm']",berbagi rumput lebih gampang dari berbagi jalanppkm,Netral,neutral,1.0
2021-07-05 07:15:25+00:00,"Ditinggal Pria Banglades, TKW Indonesia Gantung Diri di Singapura

Kasus bunuh diri TKW Indonesia di Singapora Minggu 4 Juli 2021 menggemparkan publik

#1JutaVaksinPolri #PPKMDarurat
#PPKM #LangkahCepatPolri #PPKMDaruratItuBaik #KawalPPKMDarurat
https://t.co/eZ39NSsgkm",NSulteng,suicide,medium,bunuh diri,REMAJA,MEDIUM,Indicators: pr,1,2021-07-05,2021,7,5,7,0,ditinggal pria banglades tkw indonesia gantung diri di singapura kasus bunuh diri tkw indonesia di singapora minggu juli menggemparkan publik jutavaksinpolri ppkmdarurat ppkm langkahcepatpolri ppkmdaruratitubaik kawalppkmdarurat,"['ditinggal', 'pria', 'banglades', 'tkw', 'indonesia', 'gantung', 'diri', 'singapura', 'kasus', 'bunuh', 'diri', 'tkw', 'indonesia', 'singapora', 'minggu', 'juli', 'menggemparkan', 'publik', 'jutavaksinpolri', 'ppkmdarurat', 'ppkm', 'langkahcepatpolri', 'ppkmdaruratitubaik', 'kawalppkmdarurat']",ditinggal pria banglades tkw indonesia gantung diri singapura kasus bunuh diri tkw indonesia singapora minggu juli menggemparkan publik jutavaksinpolri ppkmdarurat ppkm langkahcepatpolri ppkmdaruratitubaik kawalppkmdarurat,Positif,positive,1.0
2021-08-05 07:38:05+00:00,"PPKM dengan Level Langkah Tepat !

#PPKM 
#IndonesiaPulih 
#NKRIMajuBerjaya https://t.co/mJDUXXA7d9",NoMoreCovids19,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-05,2021,8,5,7,3,ppkm dengan level langkah tepat ppkm indonesiapulih nkrimajuberjaya,"['ppkm', 'dengan', 'level', 'langkah', 'tepat', 'ppkm', 'indonesiapulih', 'nkrimajuberjaya']",ppkm dengan level langkah tepat ppkm indonesiapulih nkrimajuberjaya,Positif,positive,1.0
2021-11-23 04:27:01+00:00,"Pemkab Blora Kerja Keras untuk Turun Level

#vaksinasi #covid #19 #ppkm #level #pandemi https://t.co/RMSDBHK2qM",GATRA_com,therapy,medium,,DEWASA,MEDIUM,Indicators: vaksinasi,1,2021-11-23,2021,11,23,4,1,pemkab blora kerja keras untuk turun level vaksinasi covid ppkm level pandemi,"['pemkab', 'blora', 'kerja', 'keras', 'untuk', 'turun', 'level', 'vaksinasi', 'covid', 'ppkm', 'level', 'pandemi']",pemkab blora kerja keras untuk turun level vaksinasi covid ppkm level pandemi,Positif,positive,1.0
2021-07-24 10:03:27+00:00,Jebul iseh #PPKM  😝🙊 https://t.co/VF4r7cWnC9,andanknurw,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-24,2021,7,24,10,5,jebul iseh ppkm,"['jebul', 'iseh', 'ppkm']",jebul iseh ppkm,Positif,positive,1.0
2021-07-05 11:08:12+00:00,Bangga panic buying #COVID19 #PPKM https://t.co/YATPHZ1Dv7,anxswiftiess,anxiety,high,panic,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-07-05,2021,7,5,11,0,bangga panic buying covid ppkm,"['bangga', 'panic', 'buying', 'covid', 'ppkm']",bangga panic buying covid ppkm,Netral,neutral,1.0
2021-01-09 05:45:32+00:00,Pembatasan Jam Operasional Belum Sama Persepsi  https://t.co/2mmsXRYWLv #berita #nusabali #PPKM #PemkabBadung,nusabalicom,schizophrenia,medium,,DEWASA,MEDIUM,Indicators: atasan,1,2021-01-09,2021,1,9,5,5,pembatasan jam operasional belum sama persepsi berita nusabali ppkm pemkabbadung,"['pembatasan', 'jam', 'operasional', 'belum', 'sama', 'persepsi', 'berita', 'nusabali', 'ppkm', 'pemkabbadung']",pembatasan jam operasional belum sama persepsi berita nusabali ppkm pemkabbadung,Positif,positive,1.0
2021-08-09 17:23:22+00:00,"Kurangajar
#ppkm https://t.co/PyRdwFtyEO",1febri,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-08-09,2021,8,9,17,0,kurangajar ppkm,"['kurangajar', 'ppkm']",kurangajar ppkm,Negatif,negative,1.0
2021-08-07 03:21:02+00:00,Pejuang Keluarga ... Hati2 Kang...🙏🙏💪💪 #PPKM https://t.co/RHY3YDaR0h,Indra3275,therapy,medium,,DEWASA,MEDIUM,Indicators: keluarga,0,2021-08-07,2021,8,7,3,5,pejuang keluarga hati kang ppkm,"['pejuang', 'keluarga', 'hati', 'kang', 'ppkm']",pejuang keluarga hati kang ppkm,Netral,neutral,1.0
2021-09-06 00:16:50+00:00,"Sampai kapan terus begini?
#PresidenBikinGaduhMulu 
#senin 
#ppkm https://t.co/2MWMe3uQa6",motivbasi,anxiety,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-09-06,2021,9,6,0,0,sampai kapan terus begini presidenbikingaduhmulu senin ppkm,"['sampai', 'kapan', 'terus', 'begini', 'presidenbikingaduhmulu', 'senin', 'ppkm']",sampai kapan terus begini presidenbikingaduhmulu senin ppkm,Positif,positive,1.0
2021-08-28 02:30:08+00:00,Ujicoba Tim Rugby Terbentur PPKM https://t.co/BoSGY0RwXu #beritaolahraga #PPKM  #KONIBali #AtletBali #rugby #nusabali,nusabalicom,bipolar,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-28,2021,8,28,2,5,ujicoba tim rugby terbentur ppkm beritaolahraga ppkm konibali atletbali rugby nusabali,"['ujicoba', 'tim', 'rugby', 'terbentur', 'ppkm', 'beritaolahraga', 'ppkm', 'konibali', 'atletbali', 'rugby', 'nusabali']",ujicoba tim rugby terbentur ppkm beritaolahraga ppkm konibali atletbali rugby nusabali,Positif,positive,1.0
2022-03-14 14:15:16+00:00,Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3 dan 2 di #PikoData https://t.co/x6IhuZmk97,pikobar_jabar,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2022-03-14,2022,3,14,14,0,ketahui informasi pembagian ppkm di wilayah jabar berdasarkan level dan di pikodata,"['ketahui', 'informasi', 'pembagian', 'ppkm', 'wilayah', 'jabar', 'berdasarkan', 'level', 'dan', 'pikodata']",ketahui informasi pembagian ppkm wilayah jabar berdasarkan level dan pikodata,Positif,positive,1.0
2021-07-14 05:12:59+00:00,"jangan jadi beban negara, kalau di suruh PPKM ya diikuti kata pemerintah #bebannegara #covid19 #ppkm",Iit_pranata,stress,medium,beban,DEWASA,MEDIUM,"Indicators: pemerintah,negara",2,2021-07-14,2021,7,14,5,2,jangan jadi beban negara kalau di suruh ppkm ya diikuti kata pemerintah bebannegara covid ppkm,"['jangan', 'jadi', 'beban', 'negara', 'kalau', 'suruh', 'ppkm', 'diikuti', 'kata', 'pemerintah', 'bebannegara', 'covid', 'ppkm']",jangan jadi beban negara kalau suruh ppkm diikuti kata pemerintah bebannegara covid ppkm,Negatif,negative,1.0
2021-07-10 00:37:28+00:00,"pengen balik ke jalan yang benar, eh jalannya di tutup...
#PPKM",AeHudzaifi,social_support,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-10,2021,7,10,0,5,pengen balik ke jalan yang benar eh jalannya di tutup ppkm,"['pengen', 'balik', 'jalan', 'yang', 'benar', 'jalannya', 'tutup', 'ppkm']",pengen balik jalan yang benar jalannya tutup ppkm,Negatif,negative,1.0
2021-09-06 13:44:56+00:00,اقرت #اندونيسيا تمديد اضافي كان متوقعاً لنظام القيود المجتمعية #ppkm   حتي ١٣ من سبتمبر في جزيرة جاوا وبالي و٢٠ سبتمبر خارجها مع تخفيف اكبر في القيود والاشتراطات لممارسة الانشطة والتجارة البينيه https://t.co/bRjK1qtDvN,waleed_altasan,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-09-06,2021,9,6,13,0,ppkm,['ppkm'],ppkm,Positif,positive,1.0
2021-07-06 02:07:05+00:00,"Jujur aku suka ppkm tpi ppny di ilangin~
#kutipan #KataLao #LaoWord #LordLao #KataKataCinta #katabijak #FYP #fypシ #bucin #quote #quotes #quoteoftheday #quorea #quotesindonesia #Quotidien #quotestoliveby #quotesdaily #quoradio #quotesaboutlife #quotestagram #DailyUpdate #PPKM",laoshiehhh,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-06,2021,7,6,2,1,jujur aku suka ppkm tpi ppny di ilangin kutipan katalao laoword lordlao katakatacinta katabijak fyp fyp bucin quote quotes quoteoftheday quorea quotesindonesia quotidien quotestoliveby quotesdaily quoradio quotesaboutlife quotestagram dailyupdate ppkm,"['jujur', 'aku', 'suka', 'ppkm', 'tpi', 'ppny', 'ilangin', 'kutipan', 'katalao', 'laoword', 'lordlao', 'katakatacinta', 'katabijak', 'fyp', 'fyp', 'bucin', 'quote', 'quotes', 'quoteoftheday', 'quorea', 'quotesindonesia', 'quotidien', 'quotestoliveby', 'quotesdaily', 'quoradio', 'quotesaboutlife', 'quotestagram', 'dailyupdate', 'ppkm']",jujur aku suka ppkm tpi ppny ilangin kutipan katalao laoword lordlao katakatacinta katabijak fyp fyp bucin quote quotes quoteoftheday quorea quotesindonesia quotidien quotestoliveby quotesdaily quoradio quotesaboutlife quotestagram dailyupdate ppkm,Positif,positive,1.0
2021-09-03 02:52:36+00:00,"(3/3)

@angkasapura2 
@kementerianbumn 
@kemenhub151 
#ContactCenter138
#AngkasaPura2
#BUMNuntukIndonesia 
#PPKM
#PPKMLevel4
#PPKMLevel3",contactap2,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-09-03,2021,9,3,2,4,contactcenter angkasapura bumnuntukindonesia ppkm ppkmlevel ppkmlevel,"['contactcenter', 'angkasapura', 'bumnuntukindonesia', 'ppkm', 'ppkmlevel', 'ppkmlevel']",contactcenter angkasapura bumnuntukindonesia ppkm ppkmlevel ppkmlevel,Positif,positive,1.0
2021-07-26 12:24:59+00:00,Gak pelu d like cukup lihat lah sejenak #ppkm #covid19 #pandemigakngotak https://t.co/XLcLvNtexk,YosidhaA,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-26,2021,7,26,12,0,gak pelu d like cukup lihat lah sejenak ppkm covid pandemigakngotak,"['gak', 'pelu', 'like', 'cukup', 'lihat', 'lah', 'sejenak', 'ppkm', 'covid', 'pandemigakngotak']",gak pelu like cukup lihat lah sejenak ppkm covid pandemigakngotak,Positif,positive,1.0
